001	8.37480E-05	19.200000	1
001	8.37480E-05	21.800000	2
099	1.12700E+00	65.100000
100	7.89900E-01	64.200000
101	1.09670E-03	58.200000
102	1.35000E+00	71.400000
103	9.20000E-01	63.200000
104	1.20479E-03	85.700000
105	1.42000E+00	71.900000
106	3.97000E+00	145.200000
107	1.10000E+00	63.200000
108	8.26019E-04	53.700000
109	1.02350E+00	66.200000
110	1.28300E+00	69.500000
111	1.45000E+00	85.900000
112	1.25000E+00	72.400000
113	4.89000E+00	375.900000
114	4.50000E+00	285.700000
115	8.78650E-01	63.400000
116	3.01000E+00	93.200000
117	7.13000E+00	534.100000
118	1.06000E+00	75.200000
119	1.85000E+00	91.900000
120	1.85000E+00	106.400000
121	2.52000E+00	84.700000
122	1.81200E+00	99.600000
123	1.03000E+00	73.300000
124	2.49343E-03	48.300000
125	8.09800E-01	59.900000
126	1.76000E+00	86.800000
127	6.20000E+00	539.300000
128	7.90000E+00	468.300000
129	2.80000E+00	136.400000
130	3.18000E+00	166.000000
131	3.30000E+00	176.100000
132	2.96000E+00	152.300000
133	6.06200E+00	395.000000
134	1.84212E-03	85.000000
135	1.59400E+00	166.300000
136	1.42000E+00	77.600000
137	1.20000E+00	74.600000
138	1.49000E+00	87.000000
139	1.03000E+00	76.700000
140	4.11500E+00	440.700000
141	4.51000E+00	553.100000
142	1.10580E+00	89.100000
143	1.48320E+00	156.000000
144	2.30000E+00	135.200000
145	7.79000E-01	56.400000
146	1.30480E+00	106.500000
147	1.21990E+00	103.300000
148	1.23510E+00	111.900000
149	7.13780E-01	60.000000
150	9.48700E-01	66.600000
151	1.10140E+00	98.600000
152	1.25324E-03	45.400000
153	7.89300E-01	62.900000
154	1.13000E+00	69.300000
155	1.17497E-03	50.700000
156	1.10000E+00	73.300000
157	5.20000E+00	227.300000
158	7.15000E+00	261.000000
158	7.15000E+00	261.000000
160	1.02400E+00	76.400000
161	1.12000E+00	143.000000
162	1.80000E+00	284.900000
163	9.50000E-01	126.600000
164	1.50000E+00	210.500000
165	1.80000E+00	293.500000
166	7.44000E+00	493.300000
167	5.31000E+00	384.900000
168	1.29140E+00	74.800000
170	6.22000E+00	526.400000
171	2.40000E+00	145.400000
169	2.23000E+00	134.000000
172	1.54000E+00	77.200000
173	1.46000E+00	73.300000
174	1.26130E+00	72.600000
175	1.58000E+00	75.000000
176	2.32000E+00	129.700000
177	6.83760E-01	54.400000
178	6.60300E-01	54.000000
179	1.42000E+00	79.600000
180	6.28000E+00	439.700000
181	5.86000E+00	421.200000
182	9.53000E+00	766.700000
183	1.17800E+00	55.500000
184	2.11000E+00	87.900000
185	2.63500E+00	94.000000
186	8.20000E-01	36.500000
187	3.49400E+00	485.100000
188	2.01300E+00	73.600000
189	2.44000E+00	94.600000
190	1.05000E+00	75.300000
191	1.05000E+00	67.900000
192	2.95800E+00	118.000000
193	3.00000E+00	134.300000
194	3.58000E+00	143.800000
195	2.53000E+00	108.300000
196	6.36000E+00	684.500000
197	6.67151E-04	41.700000
198	7.91400E-01	67.600000
199	9.90000E-01	60.900000
200	1.00000E+00	75.100000
201	1.04000E+00	75.300000
202	1.04000E+00	74.700000
203	1.11000E+00	74.300000
204	1.07000E+00	74.200000
205	1.14500E+00	68.400000
206	1.19867E+00	75.800000
207	1.83094E-03	84.900000
208	1.08000E+00	64.300000
209	1.14000E+00	63.900000
210	1.14000E+00	63.200000
211	1.42500E+00	61.600000
212	7.02600E-01	54.700000
213	9.30000E-01	55.900000
214	6.26200E-01	53.600000
215	3.81500E+00	331.000000
216	1.03200E+00	64.700000
217	1.14600E+01	746.500000
218	1.17000E+00	69.600000
219	1.20000E+00	73.100000
220	1.30000E+00	81.700000
221	9.40000E-01	57.400000
222	1.40000E+00	78.700000
223	1.19000E+00	74.000000
224	1.42500E+00	77.400000
225	9.00000E-01	56.500000
226	1.06000E+00	68.700000
227	2.20000E+00	99.100000
228	2.10000E+00	120.700000
229	1.19000E+00	73.700000
230	1.30000E+00	69.700000
231	1.12000E+00	67.200000
232	1.30000E+00	108.200000
233	1.70000E+00	134.300000
234	1.76000E+00	88.800000
235	1.25000E+00	67.700000
236	3.13000E+00	431.900000
237	2.32000E+00	189.900000
238	1.87939E-03	47.100000
239	4.30000E-01	52.000000
240	8.03500E-01	61.100000
241	9.81900E-01	66.200000
242	9.20000E-01	56.500000
243	9.20000E-01	59.800000
244	1.23000E+00	93.000000
245	2.32000E+00	139.200000
246	6.47300E+00	486.600000
247	5.56000E+00	398.400000
248	6.47000E+00	487.100000
249	6.01000E+00	543.500000
250	1.10000E+00	72.700000
251	2.53200E+00	125.000000
252	3.66700E+00	452.000000
253	2.27000E+00	148.800000
254	2.26100E+00	114.600000
255	9.70700E-01	67.700000
256	1.58050E+00	77.500000
257	1.23400E+00	71.700000
258	1.04000E+00	75.000000
259	1.62500E+00	159.200000
260	7.00400E+00	690.300000
261	1.00000E+00	72.300000
262	1.00000E+00	74.900000
263	1.06409E-03	61.200000
264	1.82628E-03	59.500000
265	4.26000E+00	179.500000
266	8.66900E-01	62.500000
267	1.46000E+00	148.100000
268	1.07000E+00	81.200000
269	2.40000E+00	354.400000
270	1.12800E+01	752.000000
271	1.36300E+01	862.000000
272	1.09600E+01	720.600000
273	1.32300E+00	72.800000
274	1.23000E+00	67.700000
275	1.80000E+00	98.600000
276	1.00000E+00	75.000000
277	7.56182E-04	71.600000
278	8.70000E-01	61.800000
